artist_id;artist_name;artist_popularity;followers;genres
"58lV9VcRSjABbAbfWS6skp";"Bon Jovi";81;2206963;"[""album rock"",""glam metal"",""hard rock"",""heavy christmas"",""rock""]"
"09b4q9Vfmuvxb8LuOrhp7W";"Graeme James";51;4392;"[]"
"6nxWCVXbOlEVRexSbLsTer2Q0MyH5YMI5HPQjFjlq5g3";;;;
"3S4cQzFWqPlN24rhwU6X92";"Ayleen O'Hanlon";6;353;"[]"
"4csQIMQm6vI2A2SCVDuM2z21mKp7DqtSNHhCAU2ugvUw";;;;
"5zNOI87gG4RttFmYAZWaxQ";"Frankie Avalon";48;20639;"[""adult standards"",""brill building pop"",""bubblegum pop"",""christmas"",""doo-wop"",""easy listening"",""lounge"",""merseybeat"",""rock-and-roll"",""rockabilly""]"
"2qPxiZiD34NtmokWN6RoP20xgxHFPtkdFiW3QbexFoyW20gsENnposVs2I4rQ5kvrf";;;;
"7bF1kZnhlO55twMXqZQIhX";"Maria Bamford";51;19366;"[""comedy"",""comic""]"
"3qwxSif06Qwzykdln8ZGfG";"Wax Tailor";61;139180;"[""acid jazz"",""big beat"",""electro swing"",""electronic"",""ninja"",""nu jazz"",""trip hop"",""turntablism""]"
"16eRpMNXSQ15wuJoeqguaB";"The Flaming Lips";64;291475;"[""alternative rock"",""anti-folk"",""blues-rock"",""chamber pop"",""classic rock"",""dance-punk"",""dream pop"",""experimental rock"",""folk-pop"",""freak folk"",""garage rock"",""indie christmas"",""indie folk"",""indie pop"",""indie rock"",""indietronica"",""lo-fi"",""modern rock"",""neo-psychedelic"",""new wave"",""noise pop"",""ok indie"",""psychedelic rock"",""rock"",""singer-songwriter"",""space rock""]"
"2SrSdSvpminqmStGELCSNd7uMh23xWiuR7zsNkuNcm2G";;;;
"41Q0HrwWBtuUkJc7C1Rp6K";"311";69;290578;"[""alternative metal"",""alternative rock"",""funk metal"",""funk rock"",""nu metal"",""pop rock"",""post-grunge"",""rap rock"",""rock""]"
"0niJkG4tKkne3zwr7I8n9n";"Finger Eleven";60;180605;"[""alternative metal"",""funk metal"",""nu metal"",""post-grunge"",""rap metal"",""rap rock"",""wrestling""]"
"4njlfhIxklOkrds9Y9o5ZZ";"Mitch Hedberg";55;61034;"[""comedy"",""comic""]"
"0qWdr3mxtmV6cf4YtlHcMI";"Symbion Project";20;814;"[""deep downtempo fusion""]"
"0RGps5ypicBCu2y0Cy2skj";"Voyeur";46;994;"[]"
"4qWnlmXWuGv2TtuxtIWlJX";"BANNERS";65;61478;"[""indie anthem-folk"",""indie poptimism"",""pop""]"
"5cIc3SBFuBLVxJz58W2tU9";"Oh Wonder";84;561418;"[""indie poptimism"",""pop""]"
"2wOqMjp9TyABvtHdOSOTUS5yxyJsFanEAuwSM5kOuZKc13F9LNBUeRx3FYLr96Bge1";;;;
"2evydP72Z45DouM4uMGsIE";"Ash";52;48060;"[""alternative rock"",""britpop"",""garage rock"",""indie rock"",""madchester"",""pop rock""]"
"5c4wQaXkNDqSOTjqX4ExAu";"Jenni Rivera";70;417122;"[""banda"",""grupera"",""latin"",""latin pop"",""norteno"",""ranchera"",""regional mexican""]"
"1s1DnVoBDfp3jxjjew8cBR";"Kaizers Orchestra";54;107889;"[""classic norwegian pop"",""dark cabaret"",""norwegian indie"",""norwegian pop"",""norwegian rock""]"
"0vEsuISMWAKNctLlUAhSZC";"Counting Crows";72;470492;"[""alternative rock"",""mellow gold"",""neo mellow"",""pop rock"",""post-grunge"",""rock"",""singer-songwriter""]"
"0w7HLMvZOHatWVbAKee1zF";"Redbone";62;29480;"[""bubblegum pop"",""soft rock""]"
"4OQSS5jF2We6UAy1RIMhcv";"Paradices";35;77;"[]"
"5ajvO8argkyChABA3OJaTP";"Blue Aquanaut";42;22;"[]"
"49rIehT663IKJuA3c16OkI";"Ruth Etting";38;3146;"[""big band"",""cabaret"",""swing""]"
"46GXASE9LHzyssNqKOInUu";"Dawin";66;167651;"[""pop"",""post-teen pop""]"
"762310PdDnwsDxAQxzQkfX30ZqCPhfRzzWcgIbXrbHnU";;;;
"3SZ9ADsE1r6m1nPKvkaNTH";"Hana Oceans";29;600;"[]"
"2EsmKkHsXK0WMNGOtIhbxr";"McCoy Tyner";59;30815;"[""avant-garde jazz"",""bebop"",""contemporary jazz"",""contemporary post-bop"",""cool jazz"",""hard bop"",""jazz"",""jazz blues"",""jazz funk"",""jazz fusion"",""soul jazz"",""stride"",""vocal jazz""]"
"3LQgBMQziKAgeLNJ0qNMcz4OihBPCQzR4GfbzqOY69Xm5HNZRK7OGxsbPROure6zDr0B94ekfBARqVS2gwrTnvJ62jR0NsaJWwUmIxtEAJKCNP2qGkessPTMJjSEYtxJ11KC0iwjANAnsGz9IwE2UXLCFs";;;;
"7vPXrGlSGukcwpaPxUfKKR";"Japan";48;40003;"[""art rock"",""dance rock"",""melancholia"",""new romantic"",""new wave"",""new wave pop"",""post-punk"",""synthpop"",""uk post-punk""]"
"1FgsVeOhRYuSw2ghkIXV0A";"DREAMERS";61;23657;"[""indie pop"",""indie poptimism"",""indie rockism"",""modern rock""]"
"3d2hJTVTwo08F9b0ZFQukJ";"The Jeff Healey Band";51;45881;"[""blues"",""blues-rock"",""british blues"",""classic rock"",""electric blues"",""modern blues"",""southern rock"",""texas blues"",""traditional blues""]"
"7h4j9YTJJuAHzLCc3KCvYu";"Kina Grannis";74;197530;"[""acoustic pop"",""channel pop"",""classify"",""folk-pop"",""indie folk"",""indiecoustica"",""neo mellow"",""pop"",""pop rock"",""viral pop""]"
"3RchxeOVaDXmQRBWeL5CNZ";"Outside Broadcast Recordings";67;1916;"[""environmental""]"
"4F7KfJQw9lIXvFydi4TOyi4GQwgdcDQwqtcHICjUNndp6uRJnvQ3f8whVnmeoecv5Z";;;;
"2ZNeZlHauwGYZ9XADyjSL40P8V2XSw1mIo8739T1qjzr";;;;
"7Cf73Z3RZQTH4V69GSDxnv";"Harold Faltermeyer";50;8805;"[]"
"4Xxkt0tSJr1uNxGDZcJLRc";"VANT";51;24799;"[""alt-indie rock"",""indie rock""]"
"4dtEJEODoOpnmnjnsNDaSd";"Wisdom In Chains";38;7519;"[""beatdown"",""hardcore"",""oi"",""rap metal"",""straight edge""]"
"7AXB6I4MlqHgJXM1yIyjkX";"Fight the Fight";38;1823;"[]"
"6i0KVTOvm96T55mbp742ks";"Pennywise";63;226919;"[""melodic hardcore"",""pop punk"",""punk"",""skate punk""]"
"5gqoUf9vKKv96b1c0GBKwu";"Dusky";59;48548;"[""deep disco house"",""deep groove house"",""deep house"",""disco house"",""house"",""progressive house"",""tech house"",""tropical house"",""uplifting trance""]"
"16nn7kCHPWIB6uK09GQCNI";"Social Distortion";62;217018;"[""alternative rock"",""pop punk"",""punk"",""skate punk""]"
"5FjiYgLczmrP2j1gijAGWp";"Paul Rey";61;7461;"[]"
"5wTAi7QkpP6kp8a54lmTOq21h8E3aA7a9mjcUHbLpjxf6uRJnvQ3f8whVnmeoecv5Z6XVxGOzn7c2rLi1GpXxm5v";;;;
"3tLYpanVDomWAZqF82NPds7C5LeG2YnjpSOYGMlXSprN6kI0ZZ0yjJ3Bf5JjEgUJLC";;;;
"3WLh1Qe8WgEBbb2QJWYYal4Q2DmYTg0AGNAGjreRGpl72puu4m1e4J9CfCXPLNrnsO";;;;
"45S8rtgQSxj1a0tzCNhSeD";"Steve Wariner";53;28451;"[""contemporary country"",""country"",""country christmas"",""country gospel"",""country road"",""country rock"",""nashville sound"",""traditional country""]"
"2k0hsb0Ea3GZBquMpfeEIw";"Gary Stand";30;53;"[""relaxative""]"
"34qu9X2o3eh1ly1VgbGbuK";"Eleven Fly";35;274;"[]"
"73I7vbj7hzsw8rW4LUoxtz5yxyJsFanEAuwSM5kOuZKc0TrG2LSot4KhaXqdf5K2zE";;;;
"4RsQj1228RD7TFtUGCKRg7";"Scratcha Dva";12;317;"[""bass music"",""future garage""]"
"6GI52t8N5F02MxU0g5U69P5rScKX1Sh1U67meeUyTGwk";;;;
"12H1Dmi64fAmmARrsyVFzy";"Trip Lee";61;175485;"[""christian hip hop""]"
"7y97mc3bZRFXzT2szRM4L466MvLAvLznk5UOvASVGjk40Ku5VBNL7cfGXRhp2BxXEQ4AcXapei4U7xnWecv9AEBd";;;;
"3KPGTmc7LTodUo6mG4KvzQ";"Nekromantix";45;30200;"[""horror punk"",""psychobilly"",""rockabilly""]"
"2ebK4ueGwhVaXUm060m1BS";"Captain Beefheart";35;15566;"[""experimental"",""experimental rock"",""outsider"",""protopunk"",""psychedelic rock"",""zolo""]"
"1uiEZYehlNivdK3iQyAbye4oDjh8wNW5vDHyFRrDYC4k";;;;
"4hqDqHtBlgxXpLXVYf7c8L";"Ashlee Simpson";56;176719;"[""dance pop"",""neo mellow"",""pop"",""pop rock"",""post-teen pop""]"
"43mhFhQ4JAknA7Ik1bOZuV";"Pat Benatar";65;271924;"[""album rock"",""classic rock"",""dance rock"",""hard rock"",""mellow gold"",""new romantic"",""new wave"",""new wave pop"",""pop rock"",""rock"",""soft rock""]"
"3TNt4aUIxgfy9aoaft5Jj2";"Yeah Yeah Yeahs";69;574152;"[""alternative dance"",""alternative rock"",""brooklyn indie"",""dance-punk"",""garage rock"",""indie pop"",""indie rock"",""indietronica"",""modern rock"",""neo-psychedelic"",""new rave"",""synthpop""]"
"4gIdjgLlvgEOz7MexDZzpM";"Status Quo";63;175346;"[""album rock"",""blues-rock"",""british blues"",""classic rock"",""glam rock"",""hard rock"",""heavy christmas"",""pub rock"",""rock"",""soft rock"",""southern rock""]"
"5lCY3tqdQxbeg5igSlObaT6icQOAFXDZKsumw3YXyusw";;;;
"4v6KHXXFsmn8oREWFyodCh";"Della Mae";30;4673;"[""bluegrass"",""progressive bluegrass""]"
"0udvbAkQymvUaX5UUr5u82";"Franco Cleopatra";24;152;"[]"
"7omnn7IRrrxdMwSwchVxNP";"Eyes Set To Kill";48;92685;"[""melodic metalcore"",""metalcore"",""pixie"",""pop emo"",""screamo""]"
"0AJ9YvsEOnAqMB9Q15TfYQ4byzj224X350YqoAqGSkd8";;;;
"0kbYTNQb4Pb1rPbbaF0pT44yPUoMbYxVJ6XNJWZVJV7Y1pwr5rTWLVfqhvHfB7Reap7G7zZjjTwBZ9vzaoogk95s";;;;
"3NfYRC8K0hTE1tWGu5AvMR";"Sterling Brown";1;18;"[""poetry""]"
"67pQ8Yr09zDDzzwWw3EG9R";"Martha Wainwright";57;27505;"[""anti-folk"",""chamber pop"",""folk"",""folk christmas"",""folk-pop"",""lilith"",""singer-songwriter""]"
"6py4uFIC7T6RdrZnH6hFYJ";"Ballyhoo!";56;43440;"[""reggae rock""]"
"29QbBR0oTzA7A0kiOzrbbr7H55rcKCfwqkyDFH9wpKM6";;;;
"5pyTY6jmdDNfKmmlo92Vfd";"Lead";50;15122;"[]"
"4uethVhVpoyO3OhT40JH1o2LY0E3xg8svCVYXVNTze5T";;;;
"478peoEkoKPsTgRiVzkvPl";"Glasvegas";47;33577;"[""britpop"",""indie rock"",""madchester"",""modern rock"",""swedish indie rock""]"
"2cCUtGK9sDU2EoElnk0GNB";"The National";77;738159;"[""alternative rock"",""chamber pop"",""folk-pop"",""indie folk"",""indie pop"",""indie rock"",""modern rock"",""stomp and holler""]"
"2IK173RXLiCSQ8fhDlAb3s";"Adekunle Gold";50;7019;"[""afrobeats"",""azontobeats""]"
"3rJ3m1tM6vUgiWLjfV8sRf";"Jimmy Cliff";62;238251;"[""lovers rock"",""reggae"",""roots reggae"",""singer-songwriter"",""ska""]"
"0vqJkZ0RpLZixt3lTmD8vP1hssO6mIBREUt4w6riUeBp";;;;
"6LSdVZyG6qaGEmypTQsvkT";"Amille";38;257;"[]"
"7C3Cbtr2PkH2l4tOGhtCsk";"Shallou";70;22539;"[""indie poptimism"",""tropical house"",""vapor soul""]"
"3ryLtWxwhWuIXU3OzyXQ44";"Wolves By Night";36;33;"[]"
"6nS5roXSAGhTGr34W6n7Et14L5rpGTLVUz1pD8fUeJB16nxWCVXbOlEVRexSbLsTer";;;;
"1IQ2e1buppatiN1bxUVkrk";"Slayer";69;832932;"[""alternative metal"",""death metal"",""groove metal"",""hard rock"",""metal"",""nu metal"",""rap metal"",""rap rock"",""rock"",""speed metal"",""thrash metal""]"
"459INk8vcC0ebEef82WjIK5BpbgJMv4FNFj5Da5PmRf86oL2HeRMaqqOgFAAlB7Rs0";;;;
"39Sc043Mg5uqta8dxvCrui";"NADINE";32;69;"[]"
"4gB1Jnh5yJp8Q3ESrfmc2o";"Hermann Hesse";21;1354;"[""hoerspiel"",""reading""]"
"7ICyuIXqcbrfGmYwUjTzIA";"Xerath";26;6688;"[""djent"",""jazz metal""]"
"41vebFiEyxaRwT7rNmRLpq3fbE6v4U1ZNyJgqWo4z8zr";;;;
"4nhVPRChv24WG40x4H0eaG";"Antonio D";51;1205;"[""deep swedish hip hop"",""swedish hip hop""]"
"14kLkiYvr9GRgd1EZjUPOd";"John Lee Hooker, Jr.";15;804;"[]"
"5OLFOdnwdWsZry0VUo3b2Q";"Tony Saunders";22;530;"[""deep smooth jazz""]"
"0XfDKxRuVIlgnFx0GHj4h6";"Luke Rathborne";41;1426;"[]"
"1TJbmc7jTpw78GKCiMpvDh";"Blue October";62;151166;"[""alternative metal"",""modern rock"",""neo mellow"",""nu metal"",""pop rock"",""post-grunge""]"
"3wrdNgjTSLLQZ382sPyoA5";"Dan Owen";54;8608;"[""indie anthem-folk""]"
"5cudslRGWg0GsXaN79Wifs";"Town Mountain";43;8806;"[""bluegrass"",""new americana"",""old-time"",""progressive bluegrass""]"
"5JYReWgOGu4JKm5pqmACqG";"Devon Baldwin";64;15286;"[]"
"4wQ3PyMz3WwJGI5uEqHUVR";"The Allman Brothers Band";70;349216;"[""album rock"",""blues-rock"",""classic rock"",""country rock"",""electric blues"",""folk rock"",""hard rock"",""jam band"",""mellow gold"",""modern blues"",""psychedelic rock"",""rock"",""roots rock"",""singer-songwriter"",""soft rock"",""southern rock""]"
"5t6cgFa6vbJbNuxUTgT1L9";"Hoodcelebrityy";55;2420;"[]"
"6xAuCvQ56HHJazssRDSLy334A4vdq5t3I2GUYfOx6Hjn";;;;
"7omzannyG2lfDqP5xyZo34";"Joshua Radin";66;247919;"[""acoustic pop"",""folk-pop"",""indie folk"",""indiecoustica"",""neo mellow"",""pop rock"",""singer-songwriter"",""viral pop""]"
"5schXx0Ys4N52iU7On2j4c";"Made in M";63;3406;"[""chillhop""]"
"3PvEhkL4pgu9glR6yOlYKK";"Sanna Nielsen";55;26959;"[""europop"",""melodipop"",""swedish folk pop"",""swedish idol pop"",""swedish pop""]"
"7nkLRaWHImCvWGHdNGnhVE";"Ten Years After";56;95426;"[""album rock"",""art rock"",""blues"",""blues-rock"",""british blues"",""chicago blues"",""classic funk rock"",""classic rock"",""country rock"",""delta blues"",""electric blues"",""folk rock"",""hard rock"",""modern blues"",""progressive rock"",""psychedelic rock"",""rock"",""roots rock"",""southern rock"",""symphonic rock"",""texas blues"",""traditional blues""]"
"4RnezwRV7VBJUCI1S0AE5u";"Block B";63;232634;"[""dance pop"",""k-pop"",""korean pop""]"
"3Zdqisea5g5Gu6jcB7VLcJ";"Popsicle";31;2611;"[""swedish indie pop"",""swedish indie rock""]"
"5ChF3i92IPZHduM7jN3dpg4m5bANP6wwn3O6xmjYxhTm";;;;
"1cwOthlzLBwN8Imbq7P71H";"Dotan";60;81424;"[""dutch pop""]"
"2g3PKH7Z1Ofn5oGR6oDjLy";"The Sonics";50;45898;"[""blues-rock"",""british blues"",""classic garage rock"",""classic rock"",""freakbeat"",""garage rock"",""post-punk"",""protopunk"",""psychedelic rock"",""pub rock"",""punk"",""punk blues"",""rock-and-roll"",""rockabilly"",""surf music"",""trash rock""]"
"4HBMToZ4yMR07eiK9IxtjK5jYBAlIgga7KSy6mZLfHHR";;;;
"2qAOVsSeDczqT4oSWJ2q2s";"Brad Jacobsen";55;678;"[""christian christmas"",""christian relaxative""]"
"1tN10ObeLZVfnzfpSaT73O5ffEDRMHH7IgQUNoIth1ly1l1VfoWjli9N3MJH2tAWCA6s4IbSu6ztL1Z1iiUAgrIP";;;;
"2HcwFjNelS49kFbfvMxQYw2PfBzriIMRsCXPDtSy9vg8";;;;
"5T0wPeBVC0F7uEbIr8JKE5";"twuan";52;98;"[]"
"0Pz79wagKnssEZImEgGGFv7CIcEIOiWaZcEH35cpsdZq2JQBcP1ceEAdwHM6cvSCv8";;;;
"6BdSOHfQ6kMg0tbAFlXR1z";"Nonpoint";60;109380;"[""alternative metal"",""groove metal"",""industrial metal"",""latin metal"",""melodic metalcore"",""metalcore"",""nu metal"",""post-grunge"",""rap metal"",""rap rock""]"
"6vXTefBL93Dj5IqAWq6OTv1sBkRIssrMs1AbVkOJbc7a55Aa2cqylxrFIXC767Z86517lzZA2AlOHwCwFALHttmp";;;;
"7qAcXJgt1PWnxwUgxMdyuk";"Sick Puppies";66;265390;"[""alternative metal"",""nu metal"",""pop punk"",""post-grunge"",""rap metal"",""rap rock""]"
"0ge8ZPlUr61ThW1sWgfBtb";"Kim";36;875;"[]"
"6cjuHeJM6CHRUhIhApwFwx";"Leo Kottke";44;17553;"[""country blues"",""drone folk"",""fingerstyle"",""folk"",""folk christmas"",""folk rock"",""jam band"",""piedmont blues"",""progressive bluegrass"",""roots rock"",""traditional folk""]"
"2ptmyXoL7poH6Zq62h1QT9";"Merle Haggard";64;246065;"[""country"",""country christmas"",""country gospel"",""country rock"",""cowboy western"",""mellow gold"",""nashville sound"",""outlaw country"",""southern rock"",""texas country"",""traditional country""]"
"3M8Mq1n1l1TRnTUw2MRSCs";"Meadowlark";61;14513;"[""indie anthem-folk"",""indie folk"",""indie poptimism"",""vapor pop"",""vapor soul""]"
"1s2pki7lATUaBOL76E3vCV";"Kaki King";53;32017;"[]"
"2PaeMuShS6wgfLp465LQU3";"Laura Hanson";46;20;"[]"
"75EZuo5MHV2572NRpMWotC";"Crystal Fighters";63;277007;"[""alternative dance"",""indietronica"",""new rave""]"
"4G5ZJny3HvX6Il7eHVfnNC2RgplABTNsG49ExXFPWv9n2HK0XyXwfJg8qxJzHIg02p1NZs33oLK1j4qUzXzcaeTy";;;;
"44mrDjAyvYUG7wJZB2udrT";"Cloak";31;742;"[]"
"5vBKu1igxFo6g1sHADkIdg";"Kate Nash";61;210458;"[""anti-folk"",""folk-pop"",""indie pop"",""lilith"",""piano rock"",""pop"",""pop christmas"",""pop rock""]"
"15eHvU7URb8COOYNM35fZK";"Rochester";31;230;"[]"
"2fGa9song5Gee8UEGf6W7I";"Bell X1";50;22954;"[""irish rock"",""melancholia""]"
"2o5jDhtHVPhrJdv3cEQ99Z6ieVhWXtOmK6DO6dmX7Eko";;;;
"6MF58APd3YV72Ln2eVg7101YZbTL8pA4Xe9Ha7V4tLBu5ms0HcYSMsZ4WfEybRZO5p";;;;
"45UHclgIcRavRoRa2MET5i5ChF3i92IPZHduM7jN3dpg";;;;
"2e4G04F77jxVuDYo44TCSm2FgZrgTMX6Sk0VNcOsEPmm";;;;
"18iUQdDfdsusFp9Qtt2NPU";"Balsam Range";43;5728;"[""bluegrass"",""old-time"",""progressive bluegrass""]"
"7Eu1txygG6nJttLHbZdQOh";"Four Tet";67;202668;"[""alternative dance"",""bass music"",""big beat"",""chamber psych"",""chillwave"",""dance-punk"",""electronic"",""indie r&b"",""indietronica"",""intelligent dance music"",""microhouse"",""minimal techno"",""new rave"",""nu jazz"",""synthpop"",""trip hop""]"
"4pADjHPWyrlAF0FA7joK2H3Isy6kedDrgPYoTS1dazA97sfl4Xt5KmfyDs2T3SVSMK";;;;
"0jnsk9HBra6NMjO2oANoPY27fy6rHPC58Eo2VUu0iJSG6d47Z08T4snK50HgTEHo5Z";;;;
"76PJKS3IQsf4sSayx2taE0";"The Hit Crew";50;10882;"[]"
"00jACgDWIBdPM4eH8nORwz6qgnBH6iDM91ipVXv28OMu";;;;
"1kR99O4MgSTasyeJh8UFCg";"DJ Koze";52;67179;"[""bass music"",""deep house"",""deep melodic euro house"",""float house"",""german techno"",""microhouse"",""minimal tech house"",""minimal techno"",""tech house""]"
"7bbL3hubErWImvUYbafXNk";"The Bankesters";16;388;"[]"
"2405AUADWenBRsMcOcDPd0";"Eugene Mirman";50;14050;"[""comedy"",""comic"",""deep comedy""]"
"6xAqNSuzRabpMRPHir9eAE";"Orange Documentary Makers";0;2;"[]"
"2wfUus9ndQRBntDugGk5bn22cW8LmhiJAWAaFd0cfEbH";;;;
"0BlNOx2AOPKri3Ai1xs2YT";"Al Capp";0;2;"[]"
"57ylwQTnFnIhJh4nu4rxCs";"In Flames";73;423379;"[""alternative metal"",""groove metal"",""melodic death metal"",""melodic metalcore"",""metal"",""metalcore"",""nu metal"",""rap metal"",""swedish metal""]"
"0PxzGnCYBpSuaI49OR94cA2QSPrJfYeRXaltEEiriXN9";;;;
"18RkLKfeoUgZflWv9os25W";"Miriam Makeba";49;32256;"[""mande pop"",""south african jazz"",""world"",""world christmas""]"
"5EORJzqrFf7pwweCv9fUnV";"Shirley Brown";40;16252;"[""chicago soul"",""memphis soul"",""motown"",""quiet storm"",""soul"",""soul blues"",""southern soul"",""southern soul blues""]"
"2bA6fzP0lMAQ4kz6CF61w8";"Toby Keith";72;687838;"[""contemporary country"",""country"",""country christmas"",""country road"",""pop christmas""]"
"0eHQ9o50hj6ZDNBt6Ys1sD4q3ewBCX7sLwd24euuV69X";;;;
"2rtsR8zno5naTxY0iJr7M0";"Hundredth";50;33347;"[""alternative emo"",""anthem emo"",""metalcore"",""progressive post-hardcore"",""screamo"",""screamocore""]"
"2b3drQxjyrPpJEef3mNGwc";"Jakob Dylan";41;15255;"[""alternative country""]"
"1UTPBmNbXNTittyMJrNkvw66lH4jAE7pqPlOlzUKbwA0";;;;
"4b2v3PBjJJCF2BX14lIAsT5he5w2lnU9x7JFhnwcekXX134GdR5tUtxJrf8cpsfpyY";;;;
"0uPfErG0KkEmtYg4y3O7LC";"Sounds Orchestral";20;255;"[""easy listening""]"
"53p0jU0si7wv43yMUWtWD7";"Gérard Philipe";30;325;"[""musique pour enfants""]"
"5y2Xq6xcjJb2jVM54GHK3t78xUyw6FkVZrRAtziFdtdu2GHclqNVjqGuiE5mA7BEoc4O2YL4ygn6eTBC0w1hyWUM";;;;
"5TWakwpOctfXseCIG1lQWa";"Repugnant";22;2993;"[""swedish metal""]"
"3KsfLbdoFjSnXT2QUK7ooR43Hr2FjhVehkROIIEb7EfQ1ZLKV2uVGMytMpDw24stJj";;;;
"7n4yZSvg16XY22sxvZzKfw";"Simon Samaeng";68;2770;"[""viral pop""]"
"7vRMMs8yrKf4PKUpUllMkr";"Mary Jane Girls";49;52319;"[""classic funk rock"",""disco"",""freestyle"",""funk"",""motown"",""new jack swing"",""post-disco"",""quiet storm"",""urban contemporary""]"
"21IHyqpE95fqLW8cY5gccG";"Ghost Beach";38;18429;"[""indie poptimism"",""indietronica"",""shimmer pop""]"
"6iXZPP5qLB2dtIQ4WuNk9M";"Thelonious Coltrane";35;213;"[]"
"7K5ZnVIevfBJLJSE6BDw7h";"The Flamingos";31;250;"[]"
"5DeRKZrVXp7WP1Y440UwLc1atICrn1S5kgQD34DiGepg";;;;
"6ws4rEil3pTlEKQL6hdUMt";"Victoria and Jacob";6;155;"[""etherpop""]"
"2EMAnMvWE2eb56ToJVfCWs";"Bryson Tiller";88;1781114;"[""dwn trap"",""pop rap"",""rap"",""trap music""]"
"0YoUY68v3gclQ0nHS3S8sl12CNljuN6DW9e5x61FS03b";;;;
"41E3QF87uVy2sVvX2TobhI";"In The Woods...";27;4192;"[""atmospheric black metal"",""avantgarde metal"",""black metal"",""doom metal"",""funeral doom"",""jazz metal"",""neoclassical"",""norwegian metal"",""pagan black metal"",""symphonic black metal"",""viking metal"",""voidgaze""]"
"2SfJeCSWSXkOxFcmFYkUGP06VES6F5pfgteiv4mITgvJ";;;;
"5nkB6GEbHINTSqmi5XMSoa";"Ruslana";37;5112;"[""eurovision"",""russian pop"",""ukrainian rock""]"
"3XVpDdKav6C6zwlDXPhMEO";"Kamaiyah";65;43537;"[""escape room"",""indie r&b"",""west coast trap""]"
"0kbYTNQb4Pb1rPbbaF0pT4";"Miles Davis";70;916591;"[""bebop"",""contemporary post-bop"",""cool jazz"",""hard bop"",""jazz"",""jazz blues"",""jazz christmas"",""jazz fusion"",""vocal jazz""]"
"40xbWSB4JPdOkRyuTDy1oP";"Nicole Scherzinger";69;496268;"[""dance pop"",""europop"",""hip pop"",""pop"",""post-teen pop"",""r&b"",""urban contemporary""]"
"3MKCzCnpzw3TjUYs2v7vDA1YZhNFBxkEB5UKTgMDvot45AU4WeTDl2uf1jFw2w9FQT6rlVhQqS15yJMO4DZqrq6I";;;;
"1Xyo4u8uXC1ZmMpatF05PJ";;;;
"6pAwHPeExeUbMd5w7Iny6D4KdvkjFvLnChrlb1ZYN6Yi5xBSsPfZtPItmn72C2EHVf5UHZvYJA0aPcJSLYkYAeps";;;;
"6JvU33PZ8MtZyeFTESr09O0VRj0yCOv2FXJNP47XQnx57c0XG5cIJTrrAgEC3ULPiq";;;;
"6ieVhWXtOmK6DO6dmX7Eko205i7E8fNVfojowcQSfK9m";;;;
"2Tj7MmbvGMrxW8bOQ9TmXC6Kmh0ku7mhdSXDamQVaPea5xCGXRNvvgPxcGlYYJ6GeW6lVwWTEVLUM7iBTA33j3hm2dsFVO32mDSB5q9IP2YBUS2ZBChQZ1egb40FybVccg3n6wtnXtcLcPJH5v2MwXRd4X";;;;
"7trvyUUXmPhi1StCNYHj4e";"Lowercase Noises";60;17553;"[""compositional ambient"",""focus"",""instrumental post rock"",""post rock""]"
"04vj3iPUiVh5melWr0w3xT";"Christine and the Queens";62;223088;"[""metropopolis"",""shimmer pop""]"
"10duXbKJkvdGK5RgktEnxV";"Julie Byrne";60;16530;"[""chamber pop"",""chamber psych"",""dream pop"",""folk-pop"",""freak folk"",""indie folk"",""indie pop"",""indie r&b"",""indie rock"",""lo-fi"",""singer-songwriter"",""slow core""]"
"5MlEt7qqXqNSReeX76xK6b";"Septicflesh";50;35361;"[""black metal"",""death metal"",""gothic metal"",""groove metal"",""melodic death metal"",""melodic metalcore"",""metal"",""pagan black metal"",""symphonic black metal"",""technical death metal"",""viking metal""]"
"09mvgMBvJkxarNIDGdwPWg";"Love and Rockets";47;36777;"[""alternative rock"",""dance rock"",""dark wave"",""dream pop"",""gothic rock"",""industrial"",""industrial rock"",""madchester"",""neo-psychedelic"",""new romantic"",""new wave"",""new wave pop"",""post-punk"",""synthpop"",""uk post-punk""]"
"7wNkISK49lKeXuRaZcQVFe21BUo2hYBoJzryX5apybJR22k2fYx65HT1fNYzIiAMmw";;;;
"0UmBaQJflaHddKtf1lrA6F";"Dennis Brown";54;58355;"[""dancehall"",""dub"",""lovers rock"",""reggae"",""reggae fusion"",""rock steady"",""roots reggae""]"
"5LQ1P7IYESUDM9ebSiIlcj";"Eriksson Glenmark";27;42;"[]"
"60eT7q88iLWKnuSXed1AGr";"Architecture In Helsinki";48;72809;"[""alternative dance"",""indie pop"",""indie rock"",""indietronica"",""modern rock"",""neo-psychedelic"",""new rave"",""shimmer pop"",""synthpop"",""twee pop""]"
"2Hjj68yyUPiC0HKEOigcEp";"Jesse McCartney";68;374494;"[""dance pop"",""neo mellow"",""pop"",""pop rap"",""pop rock"",""post-teen pop"",""r&b"",""teen pop"",""urban contemporary"",""viral pop""]"
"3rbi2ewJrPClkNNr0K1Pgo";"Carola Jasmins";27;22;"[]"
"5uM1Et50auro2hTS6ZLcmT";"SEOHYUN";44;19326;"[""k-pop"",""korean pop""]"
