id;followers;name;owner;trackIds
"37i9dQZF1DXcBWIGoYBM5M";18129916;"Today's Top Hits";"spotify";["0tBbt8CrmxbjRP0pueQkyU",null,"2amzBJRBPOGszBem4FedfE",null,"42CeaId2XNlxugDvyqHfDf",null,"3whrwq4DtvucphBPUogRuJ",null,"7eFmN6wnsb7WowRKAqRFfs",null,"5Gu0PDLN4YJeW75PpBSg9p",null,"2xmrfQpmS2iJExTlklLoAL",null,"2z4pcBLQXF2BXKFvd0BuB6",null,"7iDa6hUg2VgEL1o1HjmfBn",null,"75ZvA4QfFiZvzhj2xkaWAh",null,"2Xqd0wUttjueBfdcltADOv",null,"04JL2liXXV9B9coeGuUsPw",null,"0OI7AFifLSoGzpb8bdBLLV",null,"43ZyHQITOjhciSUUNPVRHc",null,"6tF92PMv01Ug9Dh8Rmy6nH",null,"0tgVpDi06FyKpA1z0VMD4v",null,"3Ga6eKrUFf12ouh9Yw3v2D",null,"32DGGj6KlNuBr6WaqRxpxi",null,"1OmcAT5Y8eg5bUPv9qJT4R",null,"3al2hpm92xE0pBalqWQHdD",null,"7vGuf3Y35N4wmASOKLUVVU",null,"7y9iMe8SOB6z3NoHE2OfXl",null,"1mXVgsBdtIVeCLJnSnmtdV",null,"4utgozKpeqZA18lFCcg70Q",null,"1j4kHkkpqZRBwE0A4CN4Yv",null,"5gIRPQWULwrvIt0F6pY7ph",null,"4tERsdVCLtLtrGdFBf9DGC",null,"5yFSF6qQA1rcLsQRnBsZgb",null,"7DoN0sCGIT9IcLrtBDm4f0",null,"7zLGHiDWd9T1Rxw4PQCb13",null,"0Zbbxnx4SGGHoIow4PpISP",null,"5mAxA6Q1SIym6dPNiFLUyd",null,"2Za1AlJNvksouPPWbXpR2X",null,"14EgW52HVqnLHd30bgbPxg",null,"33SNO8AaciGbNaQFkxvPrW",null,"5uu28fUesZMl89lf9CLrgN",null,"7rdUtXasA973gmrr2Xxh3E",null,"2hl6q70unbviGo3g1R7uFx",null,"7sO5G9EABYOXQKNPNiE9NR",null,"7krbSH3rd8lhIZvuzTV3Bl",null,"5Z3GHaZ6ec9bsiI5BenrbY",null,"6GNifiuBPrKFpwNBYnooFm",null,"1OG4nxGMy72EklX2DwcN3Z",null,"0tPQPaOKM32WgMSbPCYyRH",null,"1YZfcVLbbJwfizR5cDOp3q",null,"1YMBg7rOjxzbya0fPOYfNX",null,"7EI6Iki24tBHAMxtb4xQN2",null,"1gjxuBurykxzaqbDaqKKYU",null,"7DsX5K72fewVGb47qj7Tbg",null,"4dVpf9jZjcORqGTLUaeYj9",null]
"37i9dQZF1DX0XUsuxWHRQd";8323892;"RapCaviar";"spotify";["4dVpf9jZjcORqGTLUaeYj9",null,"3ncgNpxLoBQ65ABk4djDyd",null,"7sO5G9EABYOXQKNPNiE9NR",null,"6foxplXS0YEq8cO374Lty4",null,"1YZfcVLbbJwfizR5cDOp3q",null,"4DTpngLjoHj5gFxEZFeD3J",null,"1XRgIKC5TPwo7nWGyKqgG0",null,"2Xqd0wUttjueBfdcltADOv",null,"5u6vkDnOyaf8LsteDAj2ub",null,"4pYZLpX23Vx8rwDpJCpPTA",null,"22nyEAEM29tcBRhukR089b",null,"0taOCiup4HNG9LmbduVlJj",null,"0Gux2yTMWYOlcBUNjGJu5p",null,"5eqK0tbzUPo2SoeZsov04s",null,"2vjmyyAnDUzilFYxOlTdO1",null,"5RCfvwDewu6p2x1mEI6smX",null,"40oKW22ZNNkEdZLJTScaQI",null,"57IRaiAB4hBZu3gnNVZC0v",null,"1OmcAT5Y8eg5bUPv9qJT4R",null,"790MhTXPFrYkrqCKvpg4t1",null,"6GNifiuBPrKFpwNBYnooFm",null,"7r6LNJT2LqpLpEyZQJPygt",null,"2vaMWMPMgsWX4fwJiKmdWm",null,"4YkwUfWSIxdKNLDXw0caFO",null,"3xWwPvpAv1HbKFmTwf6uKR",null,"0PDwNx6GrHc5sRVy6Hc7GP",null,"5A8EYS9Z4hz4EmtU8W8kI3",null,"5gLJFqhjXwsxJdrugDIQDq",null,"4EsYkJjHKMejYLp54woB9c",null,"61mnlyQlnPuq1GEX0LxIWh",null,"0NKh1STZG1VgnVwntJF3ze",null,"2bwN9oZIn9XXSd8RlJ4FDM",null,"4UdzNCjI27SvzXvV1m0CKM",null,"0uxSUdBrJy9Un0EYoBowng",null,"2c5D6B8oXAwc6easamdgVA",null,"32aYDW8Qdnv1ur89TUlDnm",null,"6PGoSes0D9eUDeeAafB2As",null,"7hsulgRNgbyczeAg8tChCB",null,"6NvSxE4pfP7TcD1OhGgaZW",null,"7yeNCRqvnoAskALhUuSxwi",null,"5lxkPZ2kaSfkSF9CDyNNXm",null,"1JVy7tmBlRKPCKu3lCUWhQ",null,"77V8N0imMUga8hUL0gxXHT",null,"6l8McJSn8BgCTTewysSusR",null,"24lORMRGMv9sXpZJdN1PVm",null,"0luqG2fhUz17ncifrWqrut",null,"0RyA3o15NOLJYtm9NlDu5c",null,"1iu3UTLNy436K7S8KVOdjS",null,"5uB3aRZSQWj6tARrgjYjaZ",null,"61fOn76qpka9rHRbQ6Vxxv",null,"7zLGHiDWd9T1Rxw4PQCb13",null]
"37i9dQZF1DX4dyzvuaRJ0n";4600937;"mint";"spotify";["3VQDpxMffTaggOHEeur7Tj",null,"43V1z6QToNNWNldV4FEG6r",null,"0ZlJbNS7AU7FUSRF4pl7Sk",null,"7pstxLUhvsJC3M4TxHe2aI",null,"6WbADFqMvR8N5u0BvtsWQE",null,"4yeWP0EabOteKT2MzPyeJ8",null,"1CbEhLIQPYJFJwp1a1Odkl",null,"6QcIPGlQpohjUNPpIv1OsB",null,"4yp4pNVchQvlsThtay0eQc",null,"1HrMWH5GUdK6Yi94rbANJA",null,"2Z8S3qGTjLtGNsdU0xiF1B",null,"6g3Dmn4xl5043d6HXX50ZW",null,"4vbUuEpY4Uxi1gA8WpEHr5",null,"2oL0HIuo0cxIycDtJWbpuN",null,"2VYJbJpcMciVAE6FcfZnOp",null,"6kjQysvjECur5GYJ0e9Uo5",null,"2DGa7iaidT5s0qnINlwMjJ",null,"47165S9Ppynsd9rIzVG4uS",null,"57apmXhSxkAlUoq2pZNaSN",null,"6ppDvLfqpNsoi1Gv10hr9F",null,"0IyVc3X9wvyBGbU1gRkF5z",null,"5EwwwdsQfKI8ZnFG93j5Zu",null,"3nTIvcfFkFEUL4cdMaEt5H",null,"59wlTaYOL5tDUgXnbBQ3my",null,"6a9vKVMFfNBi741DVSit3H",null,"3AzvNvE3xpgelqmE5MRnbI",null,"577anBvdqX2NHWVLERO6wb",null,"1wdcCXAOwIu8JotxdVRV82",null,"1WlMjyGrxWEFAeNAxPrGdk",null,"57p8CBvPOxrvyCbn6ttl5r",null,"6jNjxmltE2Q7DVmqRwe6QQ",null,"5MPnlCVx6VLqTyiwvtgRqP",null,"5Nu5Uyoauauy9LFePYL1Z3",null,"3h4HDzL7ha4eYalx9Eknyj",null,"3jGxtOVuDCYgOlwZqMmzHB",null,"0iALOYqXaVoluUIsSyDAny",null,"1nT766BMENlmSrlH0O7DEN",null,"2VSCcSLiISjz8tZHi4ieNf",null,"5Xc74Dn1ZKH6H8XaVGOHXG",null,"29jZ0Ui4P88BgzqVdwHBFJ",null,"15DwFznkBJir7AK9PyMyRR",null,"6VXeONGcH8pKxXNpPtjbfK",null,"7B109wzCWzXI5LFvjXWie1",null,"2fp9OVhTPiSrirnf9AJF4D",null,"7282Wf7lV0m9truSBR5aXo",null,"1aWMnNkJI7QjnfW0Tjq2iL",null,"0QQqZsfASIY5WhYiqozxwd",null,"5BzvV2MNwBG6JUjBEyIkYv",null,"0oCQC0ptJMssQ3Vmgrlh9g",null,"52tqxR6XK8tgfWCCDhv4wr",null,"6YbT1i8K4r7TQs8rFbcxWS",null,"7Ew1K1I2TYwTehYwBLxyYY",null]
"37i9dQZF1DX4SBhb3fqCJd";3787551;"Are & Be";"spotify";["6gU9OKjOE7ghfEd55oRO57",null,"25wStx3LyTjYmHTd3RDu0t",null,"360NCp4XoQ0sFi5jgu5Ww7",null,"1hfoihnGAryxcax3xUfhKv",null,"5AfJXFkWlmLBJhI23TNCIK",null,"5XQMr19TL7Mfksq9zihbOu",null,"5GG3knKdxKWrNboRijxeKF",null,"2LBqCSwhJGcFQeTHMVGwy3",null,"1RMJOxR6GRPsBHL8qeC2ux",null,"4Ic9GYN5h6oFruCIBlT3wB",null,"7L87B1YWTT11I0mSAEYEOF",null,"2VmuO6Ku6Tki3YqE2NbBHP",null,"4IIUaKqGMElZ3rGtuvYlNc",null,"0NqZ65jPelNB13gzsvH2Ma",null,"1DRW9bQzt2SE8f7H4KJZyL",null,"0rlFL6bxIWcCn9gk9GExFA",null,"1E2ePlJmijVSX0o1G9TFgR",null,"2GsjcR2O2OKYSpd3hXWyMH",null,"1kot2lDXaF496sebPI8Bz9",null,"2VwOz0ls9gwXb3WlMOmF4R",null,"5EMKXzsOCaWZ0wgspNV8C8",null,"0kN8xEmgMW9mh7UmDYHlJP",null,"00kkWwGsR9HblTUHb3BmdX",null,"0PrMdfjz1heOHdQsLWtxGH",null,"7e4GzpRqLXjepuEW7X1urp",null,"4Qzdf5Dmuk0YO8LC0QCaTY",null,"7kty80M5em0GzhtraLTwEJ",null,"74wCQK7J7aro3XkY0tvRu2",null,"5d4l67BejhQZ9uQtTCfYfL",null,"47Ylu4dSO0p96h9rpUMJfL",null,"2zJXJeWnYbOUVTVdRF5EKR",null,"3sbF8yG9zzFftk9xN5PNiq",null,"4hgbz1Hzwpu0zQjcDiZfHa",null,"2VMaZ8BBb8Fg4sQMrJbKzM",null,"0eR4XQMQcXzyEJvblvPBja",null,"6FmswdEnn2WK6T8GV5fFKS",null,"2iPyRFdr3eMQzOHfKIEyXS",null,"1P7FKyRONbXob9YgPnJMsS",null,"5cKRlX4h9UqSOBIuNZfsvP",null,"53JS5OzZYUjvnIKqwM9TrN",null,"0UQSyryW2vxE88AVFSZs3T",null,"5mgC1uKXW7Gg2I0LJvdEcU",null,"6R6ihJhRbgu7JxJKIbW57w",null,"60VO6mNLla2ouPsDyq6Gtu",null,"6PceMQ49pghxCJbLkf2OL5",null,"2QnE0PBovkTW5PpCgvgiu8",null,"21QaCM5SdwjGbAimqJUnmC",null,"6uMGv8kpC8ChMP1UpM1aVn",null,"7fR5bApzyUW5swONO3T2cH",null,"5i6lY64509lTzLZF0MIn2J",null,"599HcyarRglPN3kvTHboQC",null]
"37i9dQZF1DXcF6B6QPhFDv";3996091;"Rock This";"spotify";["3k7JQg9M5rZJHveFYq0y9J",null,"5UMD1Iz7yyVK8Q5FLsVt3q",null,"7pV6zXFpCwrrmcosBAtp0o",null,"3PBXTtPiOqfYcbc30ydVTz",null,"03YoRDLmG333y0ORu2D5A4",null,"45HAjqRWiNv6mMPw4NvZrU",null,"5f8z7Cp7CY9T54Cnq1YVlh",null,"60eOMEt3WNVX1m1jmApmnX",null,"3H5EsEaJZNdmtuyWOWdSC9",null,"25tbnjnjZjXIYrfgqGKxpG",null,"1LzguIGcb1qtA1Kw9pfwAP",null,"5GI8QlM6RlyZjegB9CFk7U",null,"15BsrefgYpMgu1ZCIr8EJw",null,"5vFshmrfuOng89bVtW33J9",null,"2kFKIFc5RSTlhuGed6ZNZ7",null,"4lOavMadLCGAOJEvMJ5t4t",null,"1rFAG22RkvaM6BlpWQoZ47",null,"1LbwMX3159t6QxG3u7DRWe",null,"65hrQjcGvXuyarVCR5yLL6",null,"7dBMQbBKG6n9HkVXkUKnhQ",null,"54RaEDwHbCJKMdDq68EyKE",null,"53fUkhzh2EodCV8cfcxLQ8",null,"6Z884oSfliz0mKqTJTXrwb",null,"3tA2Khh4RpQThUoX22PQAG",null,"42lrhaZzqJqCYHlfQTGozP",null,"5y1jgbDNgTfxoWXv3FhH2Q",null,"2QCndYqRherBtKjBpyySC6",null,"6PtIXICwmoxCgLjw2zApDs",null,"39mypRmMWQJpVdCsWNxT3h",null,"7cJgiPDOlpnYjlBPcrT9kW",null,"5xK7K6C2Gpme46F9paZH1t",null,"5EsJkqTznyjUWzB3g9lk47",null,"5cRPdqpWkaNmIbPi6wJDg2",null,"5VJ1eVOnlAlaA2mQcwmKC8",null,"0Tr5G2mE56eLUGvCaXRM8I",null,"1mU8A0bKStnhYuS043o6Je",null,"3mBjUka3HBmY2TRL7HqyEE",null,"2QQDH8gt4nyxFu2XX6bhG8",null,"0uyDAijTR0tOuH24hxDhE5",null,"3v94lXvmQ4q80RJpYnBuGY",null,"4BdGO1CaObRD4La9l5Zanz",null,"2E2r97GUoaRP3jCVX3nLa5",null,"23fR48mfaGSXCn5MM687U6",null,"3N6wNh5vk9Hshfvr9YIiUL",null,"53oEpGga4UriwcOKc35LpM",null,"4vSGt6RC1GcfA07OGE3rcs",null,"3DRZp9kykKCfnaU1Kd2AWY",null,"06h7n5DewHqOu8bwsTfhoL",null,"20d716Zgi9dRE2g7wnhMqt",null,"7MUNNBJKYo3cdokp06wEOB",null]
"37i9dQZF1DX1lVhptIYRda";4254642;"Hot Country";"spotify";["54EWDYWhs4w6SODnxabuoh",null,"7rdK9NSJIRBZAiXC0vuBS9",null,"3AsNVBJ7LHsltdu9490ZiS",null,"5H4YGepZNnPhnOHA9vZSEP",null,"2OFvjqQ5xHaWqH3EQ4K3S9",null,"5OwOWdY2hsSAtSERkxUwoc",null,"0OWZFobGSIW9GrSlQ9C5pc",null,"6UsoV6X96Rox9mfxoz7SFy",null,"3IPkbTA8KkdDXyWtGkfFXa",null,"0w3Q14i073jLoew1hgJkwD",null,"0TiyDTDc569zUUa9wyiRD7",null,"7zVCrzzEJU7u24sbJPXA5W",null,"1mMLMZYXkMueg65jRRWG1l",null,"7mFNmurtskRmkxR01mYPfx",null,"2dWgzqawzDkBL8QfZw92Ub",null,"0Is6MRHWKe7y2xIxDkvO6l",null,"6LF5IVPG7xBcvPgI6Bfcsl",null,"4PgFiJS4gze2OFA0LNiajF",null,"3I7krC8kr0gFR7P6vInR1I",null,"7mldq42yDuxiUNn08nvzHO",null,"4EIW00kTdPSUDOJwkN80x5",null,"1HXy5I3HTWq8OvxCn0z7G7",null,"6RSNKGdv3nDTHqgw4bdzyF",null,"3VupwwmeklG7tv2ELOJO8r",null,"2N2EoS0dVmkNT0tfI0OYUA",null,"4oeGQb7zAVNRkpjjoNHK5K",null,"52ioLaTnO2J7BWY8UN2n9D",null,"7dygIA9peSq4AKBRF5pi8G",null,"2Nc8Imt04W3ZmcBF8dPQKc",null,"3Ze8nX7ZYOnAgf8A1hDQQ9",null,"0kdiUZDcLIFw0Buo9r0Q4z",null,"1mJMD1VIQ7jWTP9DK2zmY0",null,"6caDnpIOivsjLRXqlJJxCD",null,"6usHXaTn54uwwozmH00d3X",null,"1KTLLe980WR4RLKg74Ud6e",null,"5SSi5KzTO6xRiF2Vt1QKsW",null,"2gVBXeTjwL0ZEh9gjsQjk0",null,"5Zx1zVpDJsNgyY3HvNfsfC",null,"3LhzpgimYSZhTx5KuchwVX",null,"30MM5jWpUmOxtTNd9Ey5LZ",null,"1dbRZljBhUrIFrpLTXOXqq",null,"79I1s6rpI6QnDoi85QGNDE",null,"7AK5vh1cRnO3YxAjOjL4Yy",null,"2n5ZD87XQ2yvIxGjoYbUmZ",null,"7iDa6hUg2VgEL1o1HjmfBn",null,"3T6MAweakkNrMYs8jZIWtg",null,"6zLdXcmvIxnAXpz9sXFnIE",null,"3CmwXf9bED0H0bWXbxAJEF",null,"5Feu0AyHLrW0mCRAyUnZ6W",null,"6znSbsDDFdBZaiucjUGaWy",null,"0BzIw053LdsgAu8Sb1baIn",null]
"37i9dQZF1DX10zKzsJ2jva";6639722;"¡Viva Latino!";"spotify";["2hl6q70unbviGo3g1R7uFx",null,"2SmgFAhQkQCQPyBiBxR6Te",null,"5hcisvFMidkMJlElTO9Qmw",null,"3mxWDt0eKXfl4C1e4oIP0J",null,"70lnL3QaSOIIyMa2X9aVRL",null,"3whrwq4DtvucphBPUogRuJ",null,"3VClLWqNn80Llv0PJOsKgr",null,"7JNh1cfm0eXjqFVOzKLyau",null,"3Ga6eKrUFf12ouh9Yw3v2D",null,"0gCPvo1GkbtPhMqg5Gbx1K",null,"0qYTZCo5Bwh1nsUFGZP3zn",null,"0ERbK7qVqveCaBWIiYCrl3",null,"0woHVOh3KXLSDv8VU9XwZ4",null,"4ipnJyDU3Lq15qBAYNqlqK",null,"693iqPOQvhI7PobtR8CC8v",null,"2cnKEkpVUSV4wnjQiTWfH6",null,"4lESS6vuruP6a79KWRaQou",null,"6J1R5wtPXiHiwiPstOSI56",null,"33bnxcjePIkcmNjEFTJX0l",null,"6Zosz8w6CmdGMZM6p4JlbQ",null,"4z3GJkrtH97Bj6fRta983T",null,"5LVoGJTyG6fLJgoGkY2QAZ",null,"0yyZN5ASdrYu0XYWFzfxUu",null,"6ELe1Do1bYtaCtLqjYTglW",null,"48yAM9xWBwT4Ac9G1y20rw",null,"7MHN1aCFtLXjownGhvEQlF",null,"5YzA563GXTuwQaRq24z1k5",null,"7fwXWKdDNI5IutOMc5OKYw",null,"209gZgcfLq2aUuu51vOWBl",null,"4N1c5rmWOzRmB9SMacr5wB",null,"2sBTBHbqkwz0qSDhKsQ4OQ",null,"4yN6xPLopmTLvc27pO9LIE",null,"3zoYkqS4y2BsGVShPL2nTE",null,"0Szp49tpFasIjX04Mcsydp",null,"4XCQtUoRSh22Ep18ULmDnT",null,"2yajAy8Va9VTk3yhF9B3ET",null,"13X0XdLMOdtbXVtAj2ox4h",null,"5q2JbCNi4FcnglgPfxcV65",null,"7Ckhk1XW5NV2k4jpqtQNlz",null,"19CAKZdXVNyZrfmF60RAj3",null,"5ojXuKXBYq0apcNucYSDXq",null,"5xMzazov0IHYllrc8U2K6F",null,"3umS4y3uQDkqekNjVpiRUs",null,"3XFQtdzF61TVAFlHyWbnIN",null,"3FaqBbYj8arTCdhVABY8mB",null,"4m5A5meIueOcDBpbqGvkQB",null,"05ZXXyeZFhZtA6DAP3Aw7x",null,"3QwBODjSEzelZyVjxPOHdq",null,"7CUYHcu0RnbOnMz4RuN07w",null,"6SIrNxmmdbv1KUbFBu1PaN",null]
"37i9dQZF1DX4JAvHpjipBk";2375971;"New Music Friday";"spotify";["7krbSH3rd8lhIZvuzTV3Bl",null,"3Ga6eKrUFf12ouh9Yw3v2D",null,"2OQ6a4CfUeYskpTTgyawyJ",null,"2ygfHXyt3gvyhvKrNJU61n",null,"6W6ijKiufUsBBcgJPKis6T",null,"3v8JDhS6lmX8bWlfrYELJM",null,"7KZGfZQbCRrVpPrvUX1Hha",null,"6QcIPGlQpohjUNPpIv1OsB",null,"4DTpngLjoHj5gFxEZFeD3J",null,"7c2VSvZOcz3jzQoAN7hA75",null,"208q33fsGKv59M89DgugmV",null,"6uNT5gGBOqbR59ds7K1oKM",null,"5BppO0mRbrH2TSOOShlPXk",null,"7Ed6BkggCS2KaKY5YlINaF",null,"1g61lRiAj3Nwc8ZGtEum8s",null,"6BOH1KsZm3nBpO6HgEorwV",null,"5pUHIx5GuvTyM5u9dmZ4DZ",null,"3A8rpl544sHeRfhqA1L6ZT",null,"038kavjqUaGIYZL5lYocvX",null,"1QzC4y8h6WFxHE4KlokhVr",null,"1nl5jnQML9myEAqSawcJmh",null,"5FkvhzOAw3WzWNNc1Tr9nJ",null,"34t13rSSZtr22CjcmroMmh",null,"1K2xnKlPqXhLuTwPkQxmrJ",null,"1R6dEesFDU5xhe5YXyFiZV",null,"32aYDW8Qdnv1ur89TUlDnm",null,"3HMzCcVRL5fHNF0Uv73LFV",null,"4NX6kmPqke2UeNRPrbt0Mi",null,"0rOGuPwsZP4fruLcghBA2E",null,"3skFJXP6IJK5VCHudwJFoB",null,"7uYAZPufHSwDE4zg5zshIT",null,"3ygEsipuTBPn4hUFOAUcHN",null,"5VxvKKlsK3mojKmkvsM9I7",null,"34Ncr5OdTo3x6UOuE5fC9u",null,"3Razfo8eNjUIDPO1Lp2M92",null,"66ONbwBRS7mS0JkWQ8UYyp",null,"5vySkXA0v40CDwofIvhc1Y",null,"387CY6nYWIUnfcGHypNVQc",null,"26RqA37Z9G9dqbCwWMn3y3",null,"7Iv4hZIAi4np1d8VBwoNqA",null,"4XKXcUinfXQAqHFiz45uJB",null,"14w8QrjsE9EIx0xGWDrkFW",null,"3Z8iaV3N2twUewpORqoprj",null,"2IMnJIpCRaGrwBXrH8vuiU",null,"3rdQs2Sm2SEbbFw9cnI4ZK",null,"0cAFQB9QM1ACf9a5Me8L5D",null,"0DOKYjiwtNJtKL1xwgO1a5",null,"2ZHSpSskzs566yYbUGegyX",null,"6gwyv4RXcsONwICeWUXwjc",null,"64fwanXDvwmsQrLsDSVHMv",null,"6eA13lGKH2PIwkE96VM3sY",null,"7LgubPBKvOGjrBEsQDVYt8",null,"6GuruFkRE6Uht7IUIfYhVl",null,"5abU1xlSH9Wu4eYsy2mJMo",null,"3ET6DgEdRQZQiMmQenluWv",null,"4XfPWJlKBZgETO7P1NURxv",null]
"37i9dQZF1DX4E3UdUs7fUx";2470136;"Afternoon Acoustic";"spotify";["41yIvlFgvGwxq8qTqAR7eG",null,"3LApsNoXrlZHPIhGNdo8P1",null,"5TjAhRtHiLjCrzuOhgk50U",null,"2Sqv9Ne6ibOZsKxY7o0t6t",null,"6rKfnpSyHhdVrukCPZT3hK",null,"2HLd7alxKkXHU2KmbGUUVm",null,"4SEgyVuHzincvWDvypjasT",null,"3E2dyGd4VQaY6uWHyQ9ok7",null,"4sWnVeKwH6Aftzk5HZi4d1",null,"567EmmCbOtpEuaVC2zznU6",null,"6uaIMhUZXMuT2Zz0vxrFiR",null,"1I6hI9D2b1UXZUGoP8ixM0",null,"0bZ52QzCCKfrfOqs7za6lI",null,"1oK521blRUrNIo4vgJbfGB",null,"700xxgbIpH0YNMideY7sWR",null,"7eI7Y41wcPfqzAxqv1jogS",null,"7DAVyQ7G1PQPpAx0orhJN6",null,"2gUSIsapdX6jEJ0DvjqTt2",null,"7eMuquGvl8dWNWwISPOmQd",null,"429EttO8gs0bDo2SQfUNSm",null,"3XzLC1TU451F0nPiJitk49",null,"6lvGthAouA0KfQ29tz4XAt",null,"42mIYumsqOjiAdj2DZFkeF",null,"0mTJW2yluaM5hcXg86Wf5g",null,"2ZDM6gmgnX3sIjOmt2B9oV",null,"6imKHLNom4xjEj2n3ZbKHr",null,"7exdcu9SmgcrZ7hW9ZdcYo",null,"1IkjoLXB9LEf3w32Wk07X3",null,"7o8Fe4IHujZWCSV6c84kln",null,"7BzhqmRj3iOZXqMHqiifHr",null,"61RrNbOovzQBB8lomPR4Qb",null,"1n0UUVUi4OzfjJEtuBKWfL",null,"7xbF5Nf1iKYmwvD9EWhJav",null,"3jDF66ZATb0FcHNnOqeyDK",null,"5hLwt3TSmr9pA3SY5Gh3s3",null,"4fPQ3n56NbnONBtlaPMa82",null,"3qhobDAfBcVoOWZP8Ck8R2",null,"6FOyzhp375u8DapDyQqGTh",null,"5WbbSGSA8qb601YH4SqLA6",null,"2YVK7RkwslK62gTCWboDPM",null,"7zW1tKbxhWzuD6UDIP6GWP",null,"7K6LFPfjdnN6QqvGzhvpRO",null,"1WXVfFRD89EtVURD4Tbixo",null,"0yaX9B73Wfk87ljABIdcU3",null,"7DkFhmZ98yCgGNMa8cOPsg",null,"2rD0cCKHYENel8ydSu6niR",null,"3rvSyLvBOnLS7WIJNcDhZw",null,"2LthqyP0MLhGUBICwR1535",null,"1I9dSqB5XSdwOfn9M8zpRg",null,"7oRtHBBKdsl4XLQBWjWDDW",null,"7i1pYqURiICjq6e19JZt2k",null,"7JqXp5pjozFbb9l3ipXkdA",null,"4JKHACLkotsxdKNF9vJYOS",null,"6WQlGuh6c4jciXEyM2rVGX",null,"1ulDt6ySVbMbzZCBO6hSfb",null,"0SUih4u16BlTsIDyB7J0SU",null,"7IeztpcpuZjYqlgE86pCIJ",null,"7BVwi9cIzSc6tpyxsp47vJ",null,"1Bx9I2NyzUpTfmpAQ4BSsR",null,"5tfFboWJhotbIPlY1aVsOD",null,"1MwdkGVOmlOEj13DBQHPuJ",null,"7d0XkI4iJ32nxeFAHFXbLQ",null,"5d6oKXvKIYBF0CThg58v5a",null,"3QlWfPHJgsU9m88JDqk5LW",null,"15qtOgzv7mW3CQWQVgWIM6",null,"6NTIKfyWCP3Nm2zWB16o88",null,"1d4QAtlNQCnMARsacnkoyC",null,"5A1u2GMvgMOMECWuYRBNc1",null,"6AtwUZAzqw6vHenJ5rCX4E",null,"3CiZBMNMkRm8CzPD4ZLM6C",null,"0TNo6QGomZYTL9qkb1zsNq",null,"1T83u9c36BtqxGjY1XGXBS",null,"2jmc77picLFnvk87ZF908D",null,"2zhk0kypGeOPsaaZcjyc14",null,"16lPj311efhVdbwPrTgTHl",null,"6WFN2f7IptgrM2QA9LPtaE",null,"0BDD36DWIc0nY5rqMptpSk",null,"7lY3juj1MLv4gjpRxkj27Z",null,"66zVzafJU6HTogOQeeNv5y",null,"6i6hIiqSXwfzU4B2Tbtw4S",null,"68oBvxwgu8DH0mJyhZXXgz",null]
