collaborative,external_urls,href,id,images,name,owner,public,snapshot_id,tracks,type,uri
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DWYV7OOaGhoH0"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWYV7OOaGhoH0","37i9dQZF1DWYV7OOaGhoH0",[{"height":300,"url":"https://i.scdn.co/image/5b3970ff0e997dabc4e4960524af4c05fab1a88f","width":300}],"Roots Rising",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"CImWq4LUjwYbhKYce4MIiWGkWrr3PnIeBc1gxAkD3oRz0oLyraglQII4fMkfRMMuYT3hDHweUH4=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWYV7OOaGhoH0/tracks","total":105},"playlist","spotify:user:spotify:playlist:37i9dQZF1DWYV7OOaGhoH0"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/5JdIoXkjfuyWmDdDnznmq1"},"https://api.spotify.com/v1/users/spotify/playlists/5JdIoXkjfuyWmDdDnznmq1","5JdIoXkjfuyWmDdDnznmq1",[{"height":"","url":"https://pl.scdn.co/images/pl/default/f45e2e976d1b72314ee955a23d91a0ce65b90943","width":""}],"Lost In Austin: Country Music from SXSW",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"Cy6ihEJszUb8wI+8C8WkH18Povp3n/iXqPv5Hke8lvex+sHB1Vc1mBIjqgZMGW9f",{"href":"https://api.spotify.com/v1/users/spotify/playlists/5JdIoXkjfuyWmDdDnznmq1/tracks","total":82},"playlist","spotify:user:spotify:playlist:5JdIoXkjfuyWmDdDnznmq1"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DX5PuwKY2VZBZ"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX5PuwKY2VZBZ","37i9dQZF1DX5PuwKY2VZBZ",[{"height":300,"url":"https://i.scdn.co/image/7ad6149f72e0d4979175837ff3795ea0ff50bd60","width":300}],"SXSW: HipHopUpNext",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"7mNJ9oM2d2ytNEeIVFrCvZBoXVsHu91fUhUgkk+0F3wwXd+DHMdFY6vilO2GttHW7Q0AweWyYJU=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX5PuwKY2VZBZ/tracks","total":25},"playlist","spotify:user:spotify:playlist:37i9dQZF1DX5PuwKY2VZBZ"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DXboGLA1CNczK"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DXboGLA1CNczK","37i9dQZF1DXboGLA1CNczK",[{"height":300,"url":"https://i.scdn.co/image/a56a98a3ebc09ed55617415a3abc642548537ab4","width":300}],"Women of SXSW",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"7Z52ZJ/nkgup/2NKCqp6vd31YS9BycBBxlAOdDHm5FiRr8U+2J9w1iRbw5MXm9GLYwISxwgBpYI=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DXboGLA1CNczK/tracks","total":55},"playlist","spotify:user:spotify:playlist:37i9dQZF1DXboGLA1CNczK"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DWXJfnUiYjUKT"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXJfnUiYjUKT","37i9dQZF1DWXJfnUiYjUKT",[{"height":300,"url":"https://i.scdn.co/image/a52c0a8dc62d597992d45db965557d0fcf9b000a","width":300}],"New Music Friday",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"yZhODj1EtA3gDAlChlDfhginJKDrOQSqNJkWvkAbrdbspeVyAUtjkz6TUodBsYk+/4ZuxmMMqXg=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXJfnUiYjUKT/tracks","total":50},"playlist","spotify:user:spotify:playlist:37i9dQZF1DWXJfnUiYjUKT"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/4HghCZXykAY0kdRqJipQJd"},"https://api.spotify.com/v1/users/spotify/playlists/4HghCZXykAY0kdRqJipQJd","4HghCZXykAY0kdRqJipQJd",[{"height":"","url":"https://pl.scdn.co/images/pl/default/4094f9af8b9b7eb60e65707bb1b0858f4c3ebebf","width":""}],"Music Inspired By Mogul",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"DGAjK6ghl/oz/AOxWG3hrUC6r3emAIK+9NgeahEdyu0cYPHiUzH6MMAp8A00wYVS",{"href":"https://api.spotify.com/v1/users/spotify/playlists/4HghCZXykAY0kdRqJipQJd/tracks","total":21},"playlist","spotify:user:spotify:playlist:4HghCZXykAY0kdRqJipQJd"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/1LYK2ahDnbLnS4fddCFY7z"},"https://api.spotify.com/v1/users/spotify/playlists/1LYK2ahDnbLnS4fddCFY7z","1LYK2ahDnbLnS4fddCFY7z",[{"height":"","url":"https://pl.scdn.co/images/pl/default/b39fd2d9ce3713472c381e709fa740148960d4aa","width":""}],"SXSW 2017: Daily Guide",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"oacRtB+2QBKWua6n6TJ/UnjhW1xre9MxDfWzj3i8i78dCwJSpIpPO+UL5up1TZT6",{"href":"https://api.spotify.com/v1/users/spotify/playlists/1LYK2ahDnbLnS4fddCFY7z/tracks","total":55},"playlist","spotify:user:spotify:playlist:1LYK2ahDnbLnS4fddCFY7z"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DXcRXFNfZr7Tp"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DXcRXFNfZr7Tp","37i9dQZF1DXcRXFNfZr7Tp",[{"height":300,"url":"https://i.scdn.co/image/aa78bf8fdc7869a248e03e1cbb61a9b3bc5b1065","width":300}],"TGIF",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"RvHNoSzfEy/4k+Bo1EeunWyVMPUX6aTt4vOmYijyrwLbkbZyg6s/uxsFrSKMJqvi8reA/rzG+yY=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DXcRXFNfZr7Tp/tracks","total":50},"playlist","spotify:user:spotify:playlist:37i9dQZF1DXcRXFNfZr7Tp"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdIcOzOLoAn6"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DXdIcOzOLoAn6","37i9dQZF1DXdIcOzOLoAn6",[{"height":300,"url":"https://i.scdn.co/image/cd10dc5a24302c0dccc18fc4309c89b310b65b2d","width":300}],"SXSW UK Rising",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"8eoUmR1ZsiwoM/WeracvYZBoXVsHu91fE7ElPVzhPnJOKAcrmEx4JkFUFWtvjNoQpVrWi5st+RM=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DXdIcOzOLoAn6/tracks","total":51},"playlist","spotify:user:spotify:playlist:37i9dQZF1DXdIcOzOLoAn6"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DWY7uXxMycXfq"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWY7uXxMycXfq","37i9dQZF1DWY7uXxMycXfq",[{"height":300,"url":"https://i.scdn.co/image/0e9f3c51bdbb76c552cd2dabbaafa94e30231ec4","width":300}],"ExperiWOMENtell",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"oQQ3CVHa0R4FaCxEPj192CkHKtb6TZt5/qq13aWmwAEQ9dJj+EaohkrO42S5TJLTQPvxESaIbkE=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWY7uXxMycXfq/tracks","total":40},"playlist","spotify:user:spotify:playlist:37i9dQZF1DWY7uXxMycXfq"
